GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0022400106,2024-10-28,2024-25,NYK,CLE,1,0,40,90,9,28,15,18,16,104,13,30,modern
0022400107,2024-10-28,2024-25,DEN,TOR,0,1,47,96,9,20,24,30,16,127,15,37,modern
0022400107,2024-10-28,2024-25,TOR,DEN,1,0,49,109,10,35,17,21,15,125,18,36,modern
0022400108,2024-10-28,2024-25,CHI,MEM,0,1,45,100,25,53,11,17,9,126,11,39,modern
0022400108,2024-10-28,2024-25,MEM,CHI,1,0,51,111,14,43,7,13,10,123,18,42,modern
0022400109,2024-10-28,2024-25,HOU,SAS,0,1,35,85,15,37,21,24,12,106,13,30,modern
0022400109,2024-10-28,2024-25,SAS,HOU,1,0,37,87,10,33,17,21,17,101,17,32,modern
0022400110,2024-10-28,2024-25,UTA,DAL,0,0,34,92,10,35,24,29,15,102,15,35,modern
0022400110,2024-10-28,2024-25,DAL,UTA,1,1,43,95,11,39,13,17,14,110,13,37,modern
0022400111,2024-10-28,2024-25,LAL,PHX,0,0,39,94,14,32,13,18,12,105,11,35,modern
0022400111,2024-10-28,2024-25,PHX,LAL,1,1,40,87,11,36,18,20,11,109,9,37,modern
0022400112,2024-10-28,2024-25,POR,SAC,0,0,35,83,4,22,24,30,18,98,12,34,modern
0022400112,2024-10-28,2024-25,SAC,POR,1,1,37,81,14,35,23,25,16,111,9,31,modern
0022400113,2024-10-29,2024-25,DEN,BKN,0,1,46,89,13,27,39,47,5,144,9,34,modern
0022400113,2024-10-29,2024-25,BKN,DEN,1,0,49,96,20,52,21,27,9,139,7,34,modern
0022400114,2024-10-29,2024-25,DAL,MIN,0,1,45,93,16,39,14,18,10,120,12,28,modern
0022400114,2024-10-29,2024-25,MIN,DAL,1,0,39,77,19,39,17,26,20,114,11,31,modern
0022400115,2024-10-29,2024-25,SAC,UTA,0,1,48,92,8,31,9,14,12,113,9,40,modern
0022400115,2024-10-29,2024-25,UTA,SAC,1,0,35,89,14,48,12,14,17,96,12,30,modern
0022400116,2024-10-29,2024-25,NOP,GSW,0,0,40,74,9,22,17,24,24,106,9,35,modern
0022400116,2024-10-29,2024-25,GSW,NOP,1,1,46,97,21,46,11,13,8,124,11,23,modern
0022400117,2024-10-30,2024-25,TOR,CHA,0,0,52,91,9,28,20,30,14,133,13,28,modern
0022400117,2024-10-30,2024-25,CHA,TOR,1,1,49,94,20,45,20,25,16,138,14,24,modern
0022400118,2024-10-30,2024-25,LAL,CLE,0,0,38,77,6,28,28,33,21,110,5,32,modern
0022400118,2024-10-30,2024-25,CLE,LAL,1,1,56,97,17,41,5,8,12,134,6,30,modern
0022400119,2024-10-30,2024-25,BOS,IND,0,0,44,109,19,57,25,31,14,132,18,33,modern
0022400119,2024-10-30,2024-25,IND,BOS,1,1,50,104,15,38,20,24,19,135,16,41,modern
0022400120,2024-10-30,2024-25,DET,PHI,0,1,36,78,15,36,18,22,17,105,12,37,modern
0022400120,2024-10-30,2024-25,PHI,DET,1,0,33,79,8,28,21,28,9,95,8,29,modern
0022400121,2024-10-30,2024-25,ATL,WAS,0,0,45,95,12,39,18,21,17,120,12,29,modern
0022400121,2024-10-30,2024-25,WAS,ATL,1,1,47,89,16,38,23,25,16,133,6,31,modern
0022400122,2024-10-30,2024-25,NYK,MIA,0,1,40,82,18,40,18,20,11,116,7,35,modern
0022400122,2024-10-30,2024-25,MIA,NYK,1,0,37,81,17,40,16,24,10,107,7,32,modern
0022400123,2024-10-30,2024-25,ORL,CHI,0,0,35,86,11,46,18,20,12,99,6,36,modern
0022400123,2024-10-30,2024-25,CHI,ORL,1,1,36,84,13,34,17,25,15,102,9,45,modern
0022400124,2024-10-30,2024-25,BKN,MEM,0,1,41,80,15,41,22,25,19,119,8,26,modern
0022400124,2024-10-30,2024-25,MEM,BKN,1,0,38,81,8,27,22,29,22,106,12,26,modern
0022400125,2024-10-30,2024-25,SAS,OKC,0,0,35,85,12,36,11,13,22,93,13,39,modern
0022400125,2024-10-30,2024-25,OKC,SAS,1,1,41,89,17,41,6,8,14,105,5,34,modern
0022400126,2024-10-30,2024-25,NOP,GSW,0,0,33,90,11,36,12,20,15,89,18,31,modern
0022400126,2024-10-30,2024-25,GSW,NOP,1,1,41,87,13,38,9,13,14,104,13,29,modern
0022400127,2024-10-30,2024-25,POR,LAC,0,1,41,92,14,33,10,12,13,106,12,35,modern
0022400127,2024-10-30,2024-25,LAC,POR,1,0,41,90,13,36,10,18,14,105,13,36,modern
0022400128,2024-10-31,2024-25,MIL,MEM,0,0,41,96,9,42,8,19,10,99,9,29,modern
0022400128,2024-10-31,2024-25,MEM,MIL,1,1,43,82,8,28,28,31,17,122,7,49,modern
0022400129,2024-10-31,2024-25,HOU,DAL,0,1,40,97,8,34,20,27,10,108,18,32,modern
0022400129,2024-10-31,2024-25,DAL,HOU,1,0,39,85,10,30,14,20,10,102,10,27,modern
0022400130,2024-10-31,2024-25,SAS,UTA,0,1,38,92,12,43,18,23,11,106,11,31,modern
0022400130,2024-10-31,2024-25,UTA,SAS,1,0,32,82,7,32,17,19,26,88,15,38,modern
0022400131,2024-10-31,2024-25,PHX,LAC,0,1,42,82,18,39,23,28,12,125,8,31,modern
0022400131,2024-10-31,2024-25,LAC,PHX,1,0,45,93,12,35,17,21,14,119,15,33,modern
0022400132,2024-11-01,2024-25,BOS,CHA,0,1,41,86,13,42,29,35,10,124,11,30,modern
0022400132,2024-11-01,2024-25,CHA,BOS,1,0,42,91,19,48,6,12,16,109,12,30,modern
0022400133,2024-11-01,2024-25,ORL,CLE,0,0,41,90,11,33,16,24,14,109,7,32,modern
0022400133,2024-11-01,2024-25,CLE,ORL,1,1,44,87,15,38,17,20,13,120,7,42,modern
0022400134,2024-11-01,2024-25,NYK,DET,0,1,52,101,18,38,6,10,10,128,12,33,modern
0022400134,2024-11-01,2024-25,DET,NYK,1,0,41,81,11,34,5,7,22,98,6,32,modern
0022400135,2024-11-01,2024-25,SAC,ATL,0,1,43,89,11,33,26,30,14,123,10,41,modern
0022400135,2024-11-01,2024-25,ATL,SAC,1,0,41,92,19,50,14,18,13,115,8,32,modern
0022400136,2024-11-01,2024-25,CHI,BKN,0,0,38,88,17,44,19,24,16,112,10,34,modern
0022400136,2024-11-01,2024-25,BKN,CHI,1,1,49,94,11,36,11,13,11,120,9,37,modern
0022400137,2024-11-01,2024-25,LAL,TOR,0,1,42,88,11,32,36,41,10,131,9,34,modern
0022400137,2024-11-01,2024-25,TOR,LAL,1,0,52,107,10,35,11,13,11,125,15,29,modern
0022400138,2024-11-01,2024-25,IND,NOP,0,0,46,89,16,38,10,13,14,118,6,33,modern
0022400138,2024-11-01,2024-25,NOP,IND,1,1,49,101,12,31,15,19,8,125,15,31,modern
0022400139,2024-11-01,2024-25,DEN,MIN,0,0,41,92,11,32,23,29,15,116,17,29,modern
0022400139,2024-11-01,2024-25,MIN,DEN,1,1,43,83,18,42,15,18,17,119,8,30,modern
0022400140,2024-11-01,2024-25,OKC,POR,0,1,51,95,19,49,16,19,13,137,14,31,modern
0022400140,2024-11-01,2024-25,POR,OKC,1,0,39,83,15,35,21,31,19,114,11,25,modern
0022400141,2024-11-02,2024-25,BOS,CHA,0,1,36,82,16,52,25,28,15,113,8,36,modern
0022400141,2024-11-02,2024-25,CHA,BOS,1,0,40,91,17,42,6,9,13,103,7,27,modern
0022400142,2024-11-02,2024-25,MEM,PHI,0,1,48,87,12,27,16,21,17,124,11,41,modern
0022400142,2024-11-02,2024-25,PHI,MEM,1,0,36,89,19,46,16,20,14,107,8,25,modern
0022400143,2024-11-02,2024-25,SAC,TOR,0,0,46,100,10,40,26,32,18,128,15,34,modern
0022400143,2024-11-02,2024-25,TOR,SAC,1,1,46,95,17,37,22,31,19,131,12,34,modern
0022400144,2024-11-02,2024-25,GSW,HOU,0,1,40,78,15,32,32,50,14,127,9,38,modern
0022400144,2024-11-02,2024-25,HOU,GSW,1,0,44,107,15,45,18,24,11,121,18,31,modern
0022400145,2024-11-02,2024-25,CLE,MIL,0,1,44,91,15,38,11,15,7,114,10,35,modern
0022400145,2024-11-02,2024-25,MIL,CLE,1,0,43,89,18,39,9,15,13,113,10,35,modern
0022400146,2024-11-02,2024-25,MIN,SAS,0,0,39,82,11,37,14,20,13,103,6,26,modern
0022400146,2024-11-02,2024-25,SAS,MIN,1,1,43,83,13,42,14,17,13,113,7,37,modern
0022400147,2024-11-02,2024-25,MIA,WAS,0,1,43,102,15,37,17,24,14,118,21,44,modern
0022400147,2024-11-02,2024-25,WAS,MIA,0,0,38,91,7,35,15,21,12,98,8,36,modern
0022400148,2024-11-02,2024-25,UTA,DEN,0,0,32,77,13,42,26,31,24,103,8,31,modern
0022400148,2024-11-02,2024-25,DEN,UTA,1,1,48,99,16,32,17,23,18,129,19,33,modern
0022400149,2024-11-02,2024-25,POR,PHX,0,0,37,111,14,43,9,11,6,97,14,42,modern
0022400149,2024-11-02,2024-25,PHX,POR,1,1,35,93,17,52,16,22,14,103,13,50,modern
0022400150,2024-11-02,2024-25,OKC,LAC,0,1,36,84,16,39,17,19,12,105,3,38,modern
0022400150,2024-11-02,2024-25,LAC,OKC,1,0,32,79,11,35,17,26,22,92,10,40,modern
0022400151,2024-11-03,2024-25,DET,BKN,0,1,37,77,11,36,21,26,21,106,9,38,modern
0022400151,2024-11-03,2024-25,BKN,DET,1,0,32,71,9,31,19,31,14,92,4,23,modern
0022400152,2024-11-03,2024-25,ATL,NOP,0,1,50,88,15,36,11,12,16,126,10,31,modern
0022400152,2024-11-03,2024-25,NOP,ATL,1,0,39,90,16,38,17,20,18,111,18,25,modern
0022400153,2024-11-03,2024-25,ORL,DAL,0,0,31,93,8,41,15,19,15,85,13,30,modern
0022400153,2024-11-03,2024-25,DAL,ORL,1,1,42,85,10,32,14,23,19,108,12,41,modern
0022400154,2024-11-04,2024-25,MIL,CLE,0,0,42,86,17,35,13,15,15,114,7,42,modern
0022400154,2024-11-04,2024-25,CLE,MIL,1,1,46,91,17,37,7,13,10,116,5,34,modern
0022400155,2024-11-04,2024-25,GSW,WAS,0,1,44,97,12,37,25,34,7,125,16,40,modern
0022400155,2024-11-04,2024-25,WAS,GSW,1,0,42,96,10,43,18,21,10,112,8,39,modern
0022400156,2024-11-04,2024-25,LAL,DET,0,0,37,85,9,25,20,27,13,103,7,30,modern
0022400156,2024-11-04,2024-25,DET,LAL,1,1,45,96,8,34,17,22,12,115,17,38,modern
0022400157,2024-11-04,2024-25,BOS,ATL,0,1,48,99,18,55,9,13,13,123,11,39,modern
0022400157,2024-11-04,2024-25,ATL,BOS,1,0,37,89,6,31,13,16,20,93,8,35,modern
0022400158,2024-11-04,2024-25,MEM,BKN,0,0,43,91,8,30,10,13,15,104,13,31,modern
0022400158,2024-11-04,2024-25,BKN,MEM,1,1,40,84,13,36,13,18,14,106,12,25,modern
0022400159,2024-11-04,2024-25,SAC,MIA,0,1,44,86,10,27,13,15,14,111,11,28,modern
0022400159,2024-11-04,2024-25,MIA,SAC,1,0,37,85,15,36,21,30,11,110,8,28,modern
0022400160,2024-11-04,2024-25,UTA,CHI,0,1,48,89,16,36,23,30,13,135,12,37,modern
0022400160,2024-11-04,2024-25,CHI,UTA,1,0,45,95,14,37,22,25,9,126,10,26,modern
0022400161,2024-11-04,2024-25,NYK,HOU,0,0,34,88,11,28,18,21,10,97,13,26,modern
0022400161,2024-11-04,2024-25,HOU,NYK,1,1,43,88,8,33,15,18,11,109,11,39,modern
0022400162,2024-11-04,2024-25,CHA,MIN,0,0,35,88,10,42,13,16,14,93,9,29,modern
0022400162,2024-11-04,2024-25,MIN,CHA,1,1,39,79,18,38,18,26,15,114,9,36,modern
0022400163,2024-11-04,2024-25,ORL,OKC,0,0,29,82,5,34,23,27,19,86,7,34,modern
0022400163,2024-11-04,2024-25,OKC,ORL,1,1,39,85,12,31,12,16,17,102,5,37,modern
0022400164,2024-11-04,2024-25,POR,NOP,0,1,46,84,10,29,16,24,12,118,11,27,modern
0022400164,2024-11-04,2024-25,NOP,POR,1,0,38,84,10,35,14,16,16,100,10,24,modern
0022400165,2024-11-04,2024-25,IND,DAL,0,1,54,95,13,32,13,20,10,134,7,39,modern
0022400165,2024-11-04,2024-25,DAL,IND,1,0,46,89,15,36,20,25,9,127,5,33,modern
0022400166,2024-11-04,2024-25,TOR,DEN,0,0,47,103,13,39,12,18,14,119,14,27,modern
0022400166,2024-11-04,2024-25,DEN,TOR,1,1,41,83,10,31,29,38,17,121,14,30,modern
0022400167,2024-11-04,2024-25,PHI,PHX,0,0,40,87,20,51,16,18,15,116,9,29,modern
0022400167,2024-11-04,2024-25,PHX,PHI,1,1,42,82,11,32,23,26,14,118,9,34,modern
0022400168,2024-11-04,2024-25,SAS,LAC,0,0,38,86,11,41,17,19,14,104,12,33,modern
0022400168,2024-11-04,2024-25,LAC,SAS,1,1,41,90,19,37,12,17,11,113,16,28,modern
0022400169,2024-11-06,2024-25,DET,CHA,0,0,46,94,10,32,5,9,11,107,6,40,modern
0022400169,2024-11-06,2024-25,CHA,DET,1,1,39,90,14,44,16,16,12,108,8,39,modern
0022400170,2024-11-06,2024-25,ORL,IND,0,0,42,82,7,25,20,26,16,111,10,28,modern
0022400170,2024-11-06,2024-25,IND,ORL,1,1,41,76,12,26,24,26,11,118,4,32,modern
0022400171,2024-11-06,2024-25,NYK,ATL,0,0,41,84,22,47,12,15,16,116,7,34,modern
0022400171,2024-11-06,2024-25,ATL,NYK,1,1,45,100,15,38,16,22,8,121,16,32,modern
0022400172,2024-11-06,2024-25,GSW,BOS,0,1,42,91,14,34,20,24,11,118,15,38,modern
0022400172,2024-11-06,2024-25,BOS,GSW,1,0,38,90,19,54,17,21,12,112,13,34,modern
0022400173,2024-11-06,2024-25,SAS,HOU,0,0,37,83,14,36,12,16,20,100,8,33,modern
0022400173,2024-11-06,2024-25,HOU,SAS,1,1,54,96,10,27,9,15,12,127,11,34,modern
0022400174,2024-11-06,2024-25,LAL,MEM,0,0,41,93,15,48,17,21,11,114,9,28,modern
0022400174,2024-11-06,2024-25,MEM,LAL,1,1,48,93,17,34,18,23,18,131,12,38,modern
0022400175,2024-11-06,2024-25,CLE,NOP,0,1,52,96,17,35,10,13,13,131,12,34,modern
0022400175,2024-11-06,2024-25,NOP,CLE,1,0,42,88,13,27,25,28,10,122,8,25,modern
0022400176,2024-11-06,2024-25,CHI,DAL,0,0,36,86,12,42,15,23,23,99,14,37,modern
0022400176,2024-11-06,2024-25,DAL,CHI,1,1,45,93,12,38,17,21,15,119,9,38,modern
0022400177,2024-11-06,2024-25,OKC,DEN,0,0,44,100,16,40,18,23,14,122,13,34,modern
0022400177,2024-11-06,2024-25,DEN,OKC,1,1,42,89,16,38,24,33,18,124,13,42,modern
0022400178,2024-11-06,2024-25,MIA,PHX,0,0,40,92,13,34,19,20,10,112,13,30,modern
0022400178,2024-11-06,2024-25,PHX,MIA,1,1,42,84,18,43,13,18,16,115,10,36,modern
0022400179,2024-11-06,2024-25,PHI,LAC,0,0,40,73,7,25,11,19,20,98,10,22,modern
0022400179,2024-11-06,2024-25,LAC,PHI,1,1,41,72,12,28,16,19,19,110,8,21,modern
0022400180,2024-11-06,2024-25,TOR,SAC,0,0,43,88,10,34,11,15,12,107,8,26,modern
0022400180,2024-11-06,2024-25,SAC,TOR,1,1,42,90,10,35,28,32,10,122,15,32,modern
0022400181,2024-11-07,2024-25,MIN,CHI,0,1,51,93,16,38,17,17,14,135,10,30,modern
0022400181,2024-11-07,2024-25,CHI,MIN,1,0,47,88,15,36,10,15,13,119,10,22,modern
0022400182,2024-11-07,2024-25,UTA,MIL,0,0,33,77,17,41,17,18,22,100,8,31,modern
0022400182,2024-11-07,2024-25,MIL,UTA,1,1,43,84,15,35,22,30,11,123,11,30,modern
0022400183,2024-11-07,2024-25,POR,SAS,0,0,41,86,9,32,14,22,14,105,14,27,modern
0022400183,2024-11-07,2024-25,SAS,POR,1,1,44,82,16,39,14,18,16,118,12,33,modern
0022400184,2024-11-08,2024-25,IND,CHA,0,0,33,83,9,29,8,14,14,83,7,30,modern
0022400184,2024-11-08,2024-25,CHA,IND,1,1,38,90,17,50,10,12,15,103,13,43,modern
0022400185,2024-11-08,2024-25,ATL,DET,0,0,44,97,15,36,18,23,18,121,15,29,modern
0022400185,2024-11-08,2024-25,DET,ATL,1,1,44,86,13,33,21,31,21,122,11,34,modern
0022400186,2024-11-08,2024-25,NOP,ORL,0,0,32,84,10,31,14,17,16,88,6,25,modern
0022400186,2024-11-08,2024-25,ORL,NOP,1,1,45,86,8,32,17,21,15,115,11,32,modern
0022400187,2024-11-08,2024-25,BKN,BOS,0,0,41,100,10,38,12,15,13,104,12,39,modern
0022400187,2024-11-08,2024-25,BOS,BKN,1,1,39,90,14,53,16,19,13,108,4,35,modern
0022400188,2024-11-08,2024-25,GSW,CLE,0,0,47,98,13,42,10,14,17,117,11,29,modern
0022400188,2024-11-08,2024-25,CLE,GSW,1,1,46,85,20,42,24,28,20,136,9,34,modern
0022400189,2024-11-08,2024-25,MIL,NYK,0,0,36,83,7,30,15,23,12,94,11,30,modern
0022400189,2024-11-08,2024-25,NYK,MIL,1,1,43,91,14,46,16,19,11,116,14,34,modern
0022400190,2024-11-08,2024-25,PHX,DAL,0,1,43,86,15,39,13,18,9,114,11,26,modern
0022400190,2024-11-08,2024-25,DAL,PHX,1,0,41,80,11,33,20,22,11,113,8,31,modern
0022400191,2024-11-08,2024-25,WAS,MEM,0,0,38,93,9,35,19,23,18,104,11,30,modern
0022400191,2024-11-08,2024-25,MEM,WAS,1,1,46,97,14,43,22,25,19,128,13,37,modern
0022400192,2024-11-08,2024-25,HOU,OKC,0,0,39,90,11,30,18,26,17,107,14,34,modern
0022400192,2024-11-08,2024-25,OKC,HOU,1,1,46,90,14,37,20,23,11,126,7,34,modern
0022400193,2024-11-08,2024-25,POR,MIN,0,0,39,91,6,25,18,24,17,102,12,25,modern
0022400193,2024-11-08,2024-25,MIN,POR,1,1,47,97,22,50,11,14,20,127,10,39,modern
0022400194,2024-11-08,2024-25,MIA,DEN,0,0,46,94,20,43,10,13,14,122,9,24,modern
