GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0021800032,2018-10-20,2018-19,DAL,MIN,1,1,49,98,17,50,25,34,16,140,15,27,mid
0021800033,2018-10-20,2018-19,DEN,PHX,1,1,43,85,9,28,24,29,18,119,9,45,mid
0021800035,2018-10-20,2018-19,HOU,LAL,0,1,44,96,16,42,20,30,18,124,13,41,mid
0021800035,2018-10-20,2018-19,LAL,HOU,1,0,48,100,8,32,11,18,11,115,9,35,mid
0021800030,2018-10-20,2018-19,MIA,CHA,1,0,41,89,11,34,19,27,16,112,12,37,mid
0021800032,2018-10-20,2018-19,MIN,DAL,0,0,44,84,14,27,34,40,17,136,6,27,mid
0021800026,2018-10-20,2018-19,BKN,IND,0,0,41,86,16,37,14,22,20,112,9,31,mid
0021800028,2018-10-20,2018-19,NYK,BOS,1,0,36,87,12,35,17,27,16,101,11,35,mid
0021800029,2018-10-20,2018-19,ORL,PHI,0,0,41,90,16,29,17,22,16,115,14,35,mid
0021800026,2018-10-20,2018-19,IND,BKN,1,1,51,92,16,24,14,22,11,132,10,30,mid
0021800029,2018-10-20,2018-19,PHI,ORL,1,1,45,94,17,33,9,10,10,116,13,33,mid
0021800033,2018-10-20,2018-19,PHX,DEN,0,0,29,77,11,39,22,35,19,91,10,30,mid
0021800034,2018-10-20,2018-19,POR,SAS,1,1,45,84,15,32,16,19,12,121,8,38,mid
0021800034,2018-10-20,2018-19,SAS,POR,0,0,42,100,13,30,11,14,6,108,15,25,mid
0021800027,2018-10-20,2018-19,TOR,WAS,0,1,39,88,10,29,29,36,17,117,14,38,mid
0021800027,2018-10-20,2018-19,WAS,TOR,1,0,37,89,13,39,26,32,11,113,9,28,mid
0021800031,2018-10-20,2018-19,DET,CHI,0,1,41,101,18,40,18,23,10,118,18,31,mid
0021800030,2018-10-20,2018-19,CHA,MIA,0,1,41,93,16,42,15,23,12,113,12,28,mid
0021800036,2018-10-21,2018-19,ATL,CLE,0,1,48,98,22,47,15,19,12,133,9,35,mid
0021800036,2018-10-21,2018-19,CLE,ATL,1,0,46,99,10,27,9,14,18,111,15,34,mid
0021800038,2018-10-21,2018-19,DEN,GSW,1,1,35,86,6,32,24,42,10,100,13,34,mid
0021800038,2018-10-21,2018-19,GSW,DEN,0,0,36,79,7,29,19,24,19,98,6,34,mid
0021800039,2018-10-21,2018-19,HOU,LAC,0,0,43,89,15,35,11,15,12,112,6,29,mid
0021800039,2018-10-21,2018-19,LAC,HOU,1,1,42,89,5,25,26,26,13,115,12,37,mid
0021800037,2018-10-21,2018-19,SAC,OKC,0,1,50,91,10,22,21,28,20,131,12,34,mid
0021800037,2018-10-21,2018-19,OKC,SAC,1,0,46,104,9,39,19,30,18,120,18,33,mid
0021800040,2018-10-22,2018-19,BOS,ORL,1,0,37,91,9,40,7,9,12,90,9,42,mid
0021800044,2018-10-22,2018-19,CHI,DAL,0,0,41,80,13,23,14,21,19,109,7,27,mid
0021800044,2018-10-22,2018-19,DAL,CHI,1,1,40,93,15,47,20,21,16,115,13,28,mid
0021800047,2018-10-22,2018-19,GSW,PHX,1,1,45,88,14,37,19,26,14,123,7,33,mid
0021800048,2018-10-22,2018-19,LAL,SAS,1,0,55,107,14,39,18,26,15,142,13,39,mid
0021800042,2018-10-22,2018-19,MIL,NYK,1,1,45,96,17,40,17,24,15,124,19,36,mid
0021800043,2018-10-22,2018-19,MIN,IND,1,1,36,85,7,33,22,24,15,101,8,39,mid
0021800042,2018-10-22,2018-19,NYK,MIL,0,0,45,99,10,29,13,15,12,113,11,32,mid
0021800040,2018-10-22,2018-19,ORL,BOS,0,1,38,93,10,35,7,10,9,93,8,41,mid
0021800043,2018-10-22,2018-19,IND,MIN,0,0,36,92,8,26,11,16,15,91,12,33,mid
0021800047,2018-10-22,2018-19,PHX,GSW,0,0,39,86,9,34,16,18,21,103,12,33,mid
0021800046,2018-10-22,2018-19,POR,WAS,1,0,43,108,11,39,27,31,20,124,17,53,mid
0021800048,2018-10-22,2018-19,SAS,LAL,0,1,50,97,15,28,28,38,9,143,10,37,mid
0021800041,2018-10-22,2018-19,TOR,CHA,1,1,50,87,15,39,12,14,15,127,5,41,mid
0021800045,2018-10-22,2018-19,UTA,MEM,1,0,29,82,8,32,18,23,15,84,10,40,mid
0021800045,2018-10-22,2018-19,MEM,UTA,0,1,31,84,9,28,21,26,11,92,7,36,mid
0021800046,2018-10-22,2018-19,WAS,POR,0,1,46,110,15,37,18,26,10,125,12,42,mid
0021800041,2018-10-22,2018-19,CHA,TOR,0,0,41,97,9,28,15,18,12,106,14,27,mid
0021800050,2018-10-23,2018-19,NOP,LAC,1,1,40,93,6,24,30,40,8,116,12,36,mid
0021800051,2018-10-23,2018-19,DEN,SAC,1,1,51,99,11,30,13,15,12,126,15,34,mid
0021800050,2018-10-23,2018-19,LAC,NOP,0,0,41,87,5,20,22,27,17,109,9,38,mid
0021800049,2018-10-23,2018-19,PHI,DET,0,0,49,98,14,43,20,28,11,132,8,40,mid
0021800051,2018-10-23,2018-19,SAC,DEN,0,0,45,86,13,31,9,20,16,112,9,30,mid
0021800049,2018-10-23,2018-19,DET,PHI,1,1,51,108,12,33,19,27,8,133,12,34,mid
0021800052,2018-10-24,2018-19,ATL,DAL,1,1,37,91,15,38,22,31,15,111,10,44,mid
0021800053,2018-10-24,2018-19,CLE,BKN,1,0,34,89,3,18,15,16,15,86,16,37,mid
0021800056,2018-10-24,2018-19,CHI,CHA,1,1,37,77,10,29,28,35,14,112,9,36,mid
0021800052,2018-10-24,2018-19,DAL,ATL,0,0,38,91,12,40,16,26,17,104,9,43,mid
0021800062,2018-10-24,2018-19,GSW,WAS,1,1,53,92,15,33,23,25,18,144,10,38,mid
0021800057,2018-10-24,2018-19,HOU,UTA,1,0,35,87,11,40,8,14,17,89,10,25,mid
0021800060,2018-10-24,2018-19,LAL,PHX,0,1,52,100,10,28,17,23,8,131,11,32,mid
0021800054,2018-10-24,2018-19,MIA,NYK,1,1,39,82,13,29,19,28,13,110,4,47,mid
0021800059,2018-10-24,2018-19,MIL,PHI,1,1,41,100,13,43,28,30,11,123,9,42,mid
0021800055,2018-10-24,2018-19,MIN,TOR,0,0,40,96,15,30,10,16,16,105,16,28,mid
0021800053,2018-10-24,2018-19,BKN,CLE,0,1,38,87,14,34,12,15,14,102,8,36,mid
0021800054,2018-10-24,2018-19,NYK,MIA,0,0,33,91,12,33,9,14,12,87,10,35,mid
0021800058,2018-10-24,2018-19,IND,SAS,0,1,46,87,17,32,7,8,10,116,5,35,mid
0021800059,2018-10-24,2018-19,PHI,MIL,0,0,38,92,11,34,21,30,16,108,8,42,mid
0021800060,2018-10-24,2018-19,PHX,LAL,1,0,44,84,10,31,15,21,20,113,9,35,mid
0021800061,2018-10-24,2018-19,SAC,MEM,1,1,35,83,6,18,21,33,17,97,15,42,mid
0021800058,2018-10-24,2018-19,SAS,IND,1,0,35,87,6,19,20,21,13,96,15,31,mid
0021800055,2018-10-24,2018-19,TOR,MIN,1,1,46,89,11,32,9,12,17,112,11,33,mid
0021800057,2018-10-24,2018-19,UTA,HOU,0,1,34,78,10,29,22,28,19,100,9,38,mid
0021800061,2018-10-24,2018-19,MEM,SAC,0,0,36,94,10,37,10,13,15,92,13,36,mid
0021800062,2018-10-24,2018-19,WAS,GSW,0,0,42,93,12,42,26,28,12,122,7,27,mid
0021800056,2018-10-24,2018-19,CHA,CHI,0,0,37,85,10,35,26,29,8,110,8,28,mid
0021800065,2018-10-25,2018-19,BOS,OKC,0,1,33,86,11,32,24,33,12,101,10,35,mid
0021800063,2018-10-25,2018-19,CLE,DET,0,0,41,89,8,24,13,15,9,103,7,23,mid
0021800066,2018-10-25,2018-19,DEN,LAL,0,0,46,92,6,23,16,20,19,114,10,34,mid
0021800066,2018-10-25,2018-19,LAL,DEN,1,1,46,92,10,29,19,23,14,121,9,33,mid
0021800064,2018-10-25,2018-19,ORL,POR,1,0,43,86,12,30,16,20,14,114,11,29,mid
0021800064,2018-10-25,2018-19,POR,ORL,0,1,48,87,11,27,21,26,11,128,12,32,mid
0021800065,2018-10-25,2018-19,OKC,BOS,1,0,37,94,7,28,14,25,16,95,16,41,mid
0021800063,2018-10-25,2018-19,DET,CLE,1,1,41,78,11,28,17,29,20,110,13,35,mid
0021800072,2018-10-26,2018-19,NOP,BKN,1,1,44,98,9,23,20,26,11,117,15,31,mid
0021800067,2018-10-26,2018-19,CHI,CHA,0,0,37,85,16,36,16,22,14,106,8,26,mid
0021800069,2018-10-26,2018-19,DAL,TOR,0,0,38,92,12,30,19,24,15,107,10,34,mid
0021800068,2018-10-26,2018-19,GSW,NYK,0,1,51,87,16,33,10,12,14,128,6,33,mid
0021800070,2018-10-26,2018-19,HOU,LAC,1,0,38,98,15,41,22,25,13,113,16,26,mid
0021800070,2018-10-26,2018-19,LAC,HOU,0,1,43,79,12,23,35,38,16,133,5,39,mid
0021800071,2018-10-26,2018-19,MIL,MIN,0,1,49,92,19,46,8,11,18,125,7,55,mid
0021800071,2018-10-26,2018-19,MIN,MIL,1,0,36,112,10,43,13,18,8,95,17,32,mid
0021800072,2018-10-26,2018-19,BKN,NOP,0,0,43,98,19,40,10,15,21,115,16,38,mid
0021800068,2018-10-26,2018-19,NYK,GSW,1,0,39,90,13,39,9,12,20,100,11,29,mid
0021800073,2018-10-26,2018-19,SAC,WAS,1,1,44,95,14,37,14,23,19,116,14,39,mid
0021800069,2018-10-26,2018-19,TOR,DAL,1,1,44,91,11,27,17,20,13,116,12,38,mid
0021800073,2018-10-26,2018-19,WAS,SAC,0,0,40,86,14,42,18,23,21,112,5,37,mid
0021800067,2018-10-26,2018-19,CHA,CHI,1,1,53,93,14,32,15,16,12,135,11,39,mid
0021800076,2018-10-27,2018-19,ATL,CHI,1,0,27,84,12,40,19,23,22,85,11,37,mid
0021800074,2018-10-27,2018-19,BOS,DET,0,1,39,86,14,34,17,25,13,109,8,46,mid
0021800077,2018-10-27,2018-19,CLE,IND,1,0,40,86,7,25,20,22,18,107,16,23,mid
0021800075,2018-10-27,2018-19,NOP,UTA,1,0,40,95,9,34,22,29,16,111,11,29,mid
0021800076,2018-10-27,2018-19,CHI,ATL,0,1,36,83,12,33,13,16,23,97,8,44,mid
0021800082,2018-10-27,2018-19,LAL,SAS,0,0,41,86,13,33,11,18,17,106,7,35,mid
0021800079,2018-10-27,2018-19,MIA,POR,1,1,44,96,15,39,17,26,13,120,16,40,mid
0021800081,2018-10-27,2018-19,MIL,ORL,1,1,41,82,10,30,21,23,21,113,6,51,mid
0021800081,2018-10-27,2018-19,ORL,MIL,0,0,33,101,10,43,15,17,11,91,11,30,mid
0021800077,2018-10-27,2018-19,IND,CLE,0,1,48,74,5,13,18,26,15,119,4,20,mid
0021800078,2018-10-27,2018-19,PHI,CHA,1,1,35,91,10,28,25,30,11,105,14,42,mid
0021800080,2018-10-27,2018-19,PHX,MEM,0,0,36,78,9,33,15,19,19,96,5,30,mid
0021800079,2018-10-27,2018-19,POR,MIA,0,0,37,88,12,33,25,28,9,111,8,34,mid
0021800082,2018-10-27,2018-19,SAS,LAL,1,1,44,91,3,16,19,24,13,110,12,37,mid
0021800075,2018-10-27,2018-19,UTA,NOP,0,1,46,88,10,32,30,37,13,132,6,37,mid
0021800080,2018-10-27,2018-19,MEM,PHX,1,1,44,79,9,26,20,22,12,117,3,36,mid
0021800074,2018-10-27,2018-19,DET,BOS,1,0,33,89,7,37,16,20,11,89,6,41,mid
0021800078,2018-10-27,2018-19,CHA,PHI,0,0,37,95,9,35,20,24,9,103,9,39,mid
0021800084,2018-10-28,2018-19,DAL,UTA,1,0,38,91,9,28,19,25,13,104,12,31,mid
0021800083,2018-10-28,2018-19,GSW,BKN,0,1,44,89,11,33,21,24,12,120,12,35,mid
0021800086,2018-10-28,2018-19,LAC,WAS,1,1,56,103,16,29,8,13,15,136,14,43,mid
0021800083,2018-10-28,2018-19,BKN,GSW,1,0,42,87,20,42,10,15,15,114,5,32,mid
0021800085,2018-10-28,2018-19,PHX,OKC,0,0,38,86,8,27,26,27,22,110,10,34,mid
0021800085,2018-10-28,2018-19,OKC,PHX,1,1,43,85,7,24,24,35,15,117,9,34,mid
