GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0021900001,2019-10-22,2019-20,NOP,TOR,0,0,43,102,19,45,17,20,19,122,16,37,mid
0021900002,2019-10-22,2019-20,LAC,LAL,1,1,42,81,11,31,17,24,14,112,11,34,mid
0021900002,2019-10-22,2019-20,LAL,LAC,0,0,37,85,13,33,15,21,15,102,9,32,mid
0021900001,2019-10-22,2019-20,TOR,NOP,1,1,42,103,14,40,32,38,17,130,16,41,mid
0021900008,2019-10-23,2019-20,BOS,PHI,0,0,33,90,7,26,20,34,11,93,10,31,mid
0021900005,2019-10-23,2019-20,CLE,ORL,0,0,33,88,9,34,10,15,16,85,10,44,mid
0021900003,2019-10-23,2019-20,CHI,CHA,0,0,49,105,9,30,18,22,12,125,20,29,mid
0021900009,2019-10-23,2019-20,DAL,WAS,1,1,35,76,11,36,27,33,20,108,5,41,mid
0021900013,2019-10-23,2019-20,DEN,POR,0,1,34,81,18,32,22,27,20,108,11,34,mid
0021900007,2019-10-23,2019-20,MIA,MEM,1,1,40,85,7,18,33,39,21,120,11,40,mid
0021900006,2019-10-23,2019-20,MIN,BKN,0,1,46,108,13,43,22,28,13,127,12,40,mid
0021900006,2019-10-23,2019-20,BKN,MIN,1,0,48,101,15,34,15,26,16,126,10,38,mid
0021900010,2019-10-23,2019-20,NYK,SAS,0,0,44,94,10,30,13,18,14,111,5,34,mid
0021900005,2019-10-23,2019-20,ORL,CLE,1,1,37,86,9,30,11,19,13,94,7,39,mid
0021900004,2019-10-23,2019-20,IND,DET,1,0,41,89,8,21,20,24,15,110,10,26,mid
0021900008,2019-10-23,2019-20,PHI,BOS,1,1,37,85,7,29,26,36,17,107,12,50,mid
0021900012,2019-10-23,2019-20,PHX,SAC,1,1,49,98,11,33,15,18,14,124,9,35,mid
0021900013,2019-10-23,2019-20,POR,DEN,1,0,36,87,7,28,21,23,20,100,13,35,mid
0021900012,2019-10-23,2019-20,SAC,PHX,0,0,34,87,10,29,17,26,27,95,12,35,mid
0021900010,2019-10-23,2019-20,SAS,NYK,1,1,42,83,7,21,29,36,21,120,10,41,mid
0021900011,2019-10-23,2019-20,OKC,UTA,0,0,32,83,10,27,21,31,16,95,7,41,mid
0021900011,2019-10-23,2019-20,UTA,OKC,1,1,40,90,6,24,14,20,11,100,11,38,mid
0021900007,2019-10-23,2019-20,MEM,MIA,0,0,38,89,5,32,20,30,24,101,9,31,mid
0021900009,2019-10-23,2019-20,WAS,DAL,0,0,37,93,11,41,15,18,17,100,11,36,mid
0021900004,2019-10-23,2019-20,DET,IND,0,1,41,78,11,24,26,33,18,119,10,35,mid
0021900003,2019-10-23,2019-20,CHA,CHI,1,1,45,88,23,44,13,16,19,126,9,32,mid
0021900014,2019-10-24,2019-20,ATL,DET,0,1,44,86,11,31,18,21,13,117,8,34,mid
0021900016,2019-10-24,2019-20,GSW,LAC,1,0,39,99,15,42,29,30,13,122,15,27,mid
0021900015,2019-10-24,2019-20,HOU,MIL,1,0,33,90,16,48,29,39,14,111,10,47,mid
0021900016,2019-10-24,2019-20,LAC,GSW,0,1,50,80,18,32,23,30,20,141,3,36,mid
0021900015,2019-10-24,2019-20,MIL,HOU,0,1,46,99,16,46,9,18,11,117,6,47,mid
0021900014,2019-10-24,2019-20,DET,ATL,1,0,35,85,10,37,20,22,14,100,9,30,mid
0021900017,2019-10-25,2019-20,BOS,TOR,1,1,42,109,13,38,15,16,10,112,21,35,mid
0021900021,2019-10-25,2019-20,NOP,DAL,1,0,45,98,15,41,11,15,14,116,12,36,mid
0021900020,2019-10-25,2019-20,CHI,MEM,0,1,40,93,12,42,18,24,14,110,9,36,mid
0021900021,2019-10-25,2019-20,DAL,NOP,0,1,45,93,14,40,19,26,11,123,12,37,mid
0021900023,2019-10-25,2019-20,DEN,PHX,1,1,36,92,7,27,29,36,14,108,8,37,mid
0021900025,2019-10-25,2019-20,LAL,UTA,1,1,34,86,8,26,19,24,14,95,11,31,mid
0021900018,2019-10-25,2019-20,MIN,CHA,0,1,43,91,12,38,23,31,17,121,13,39,mid
0021900019,2019-10-25,2019-20,BKN,NYK,1,1,37,78,16,37,23,34,26,113,11,35,mid
0021900019,2019-10-25,2019-20,NYK,BKN,0,0,38,81,17,25,16,28,26,109,9,30,mid
